id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,auc,models_ensemble_count
openml.org/t/190410,philippine,autosklearn,1h8c_gp3,6,binary,0.894948,auc,aws.docker,0.14.0,,2.0.2,2021-11-22T23:10:56,3652.0,3604.1,1.0,7.0,1229737993,,0.801029,0.801034,0.418823,0.894948,
openml.org/t/190392,madeline,autosklearn,1h8c_gp3,5,binary,0.967056,auc,aws.docker,0.14.0,,2.0.2,2021-11-22T23:11:01,3688.7,3643.0,1.1,13.0,1229737992,,0.910828,0.910662,0.254116,0.967056,
openml.org/t/168910,fabert,autosklearn,1h8c_gp3,8,multiclass,-0.794195,neg_logloss,aws.docker,0.14.0,,2.0.2,2021-11-22T23:11:02,3670.6,3613.4,2.6,10.0,1229737995,,0.685298,0.665887,0.794195,,
openml.org/t/189922,gina,autosklearn,1h8c_gp3,5,binary,0.999234,auc,aws.docker,0.14.0,,2.0.2,2021-11-22T23:11:03,3660.7,3608.8,2.6,9.0,1229737992,,0.980952,0.981048,0.205262,0.999234,
openml.org/t/168757,credit-g,mljarsupervised_benchmark,1h8c_gp3,4,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:11:15,3793.8,,,,1835214304,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 20 should be feature with name Ensemble_prediction_0_for_bad_1_for_good (found Ensemble_prediction).,,,,,
openml.org/t/189354,airlines,mljarsupervised_benchmark,1h8c_gp3,8,binary,0.731148,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:11:48,3878.1,3806.0,61.2,12.0,1835214308,,0.676833,0.661855,0.599297,0.731148,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,1,multiclass,-0.457584,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:11:54,3761.0,3694.1,55.5,112.0,1835214301,,0.824742,0.863821,0.457584,,
openml.org/t/190411,ada,autosklearn,1h8c_gp3,7,binary,0.90925,auc,aws.docker,0.14.0,,2.0.2,2021-11-22T23:11:54,3651.6,3607.6,0.3,8.0,1229737994,,0.84058,0.770518,0.322211,0.90925,
openml.org/t/359964,dna,autosklearn,1h8c_gp3,6,multiclass,-0.0935912,neg_logloss,aws.docker,0.14.0,,2.0.2,2021-11-22T23:11:55,3653.7,3606.8,0.6,9.0,1229737993,,0.974843,0.974546,0.0935912,,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,0,multiclass,-0.44454,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:11:56,3773.0,3705.5,55.8,114.0,1835214300,,0.825641,0.852949,0.44454,,
openml.org/t/189922,gina,mljarsupervised_benchmark,1h8c_gp3,6,binary,0.995847,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:12:08,3630.7,3609.7,8.2,27.0,1835214306,,0.955556,0.955948,0.0941411,0.995847,
openml.org/t/168757,credit-g,mljarsupervised_benchmark,1h8c_gp3,9,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:12:13,3802.4,,,,1835214309,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 20 should be feature with name Ensemble_prediction_0_for_bad_1_for_good (found Ensemble_prediction).,,,,,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,4,multiclass,-0.447342,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:12:41,3779.3,3708.7,58.9,114.0,1835214304,,0.824742,0.820497,0.447342,,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,5,multiclass,-0.457356,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:12:54,3767.2,3695.4,60.1,108.0,1835214305,,0.860825,0.803308,0.457356,,
openml.org/t/359965,kr-vs-kp,autosklearn,1h8c_gp3,1,binary,0.999687,auc,aws.docker,0.14.0,,2.0.2,2021-11-22T23:12:57,3643.6,3597.7,0.8,19.0,1229737988,,0.9875,0.988024,0.0442415,0.999687,
openml.org/t/168868,APSFailure,mljarsupervised_benchmark,1h8c_gp3,9,binary,0.991175,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:13:05,3763.6,3699.0,43.8,52.0,1835214309,,0.984474,0.572464,0.0157419,0.991175,
openml.org/t/168350,phoneme,mljarsupervised_benchmark,1h8c_gp3,3,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:13:33,3740.4,,,,1835214303,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 5 should be feature with name Ensemble_prediction_0_for_1_1_for_2 (found Ensemble_prediction).,,,,,
openml.org/t/168350,phoneme,mljarsupervised_benchmark,1h8c_gp3,4,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:13:34,3731.0,,,,1835214304,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 5 should be feature with name Ensemble_prediction_0_for_1_1_for_2 (found Ensemble_prediction).,,,,,
openml.org/t/167120,numerai28_6,mljarsupervised_benchmark,1h8c_gp3,6,binary,0.535005,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:13:40,3795.0,3735.1,48.2,53.0,1835214306,,0.525228,0.525256,0.691348,0.535005,
openml.org/t/189354,airlines,mljarsupervised_benchmark,1h8c_gp3,7,binary,0.729137,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:13:49,3718.0,3677.0,30.4,8.0,1835214307,,0.674645,0.660943,0.600237,0.729137,
openml.org/t/167120,numerai28_6,mljarsupervised_benchmark,1h8c_gp3,7,binary,0.525927,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:13:54,3809.2,3751.1,46.7,55.0,1835214307,,0.513704,0.513191,0.691815,0.525927,
openml.org/t/168350,phoneme,mljarsupervised_benchmark,1h8c_gp3,5,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:14:00,3741.8,,,,1835214305,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 5 should be feature with name Ensemble_prediction_0_for_1_1_for_2 (found Ensemble_prediction).,,,,,
openml.org/t/189354,airlines,mljarsupervised_benchmark,1h8c_gp3,5,binary,0.727781,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:14:01,3775.3,3694.2,70.4,11.0,1835214305,,0.674256,0.661513,0.601126,0.727781,
openml.org/t/168909,dilbert,mljarsupervised_benchmark,1h8c_gp3,9,multiclass,-0.0177433,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:14:03,3671.2,3631.8,0.5,27.0,1835214309,,0.994,0.994051,0.0177433,,
openml.org/t/168909,dilbert,autosklearn,1h8c_gp3,6,multiclass,-0.0257288,neg_logloss,aws.docker,0.14.0,,2.0.2,2021-11-22T23:14:05,3686.4,3607.8,3.1,5.0,1229737993,,0.991,0.991047,0.0257288,,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,9,multiclass,-0.46794,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:14:19,3767.4,3699.4,56.2,106.0,1835214309,,0.814433,0.813765,0.46794,,
openml.org/t/189355,dionis,mljarsupervised_benchmark,1h8c_gp3,4,multiclass,-1.49585,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:15:20,4598.2,4407.2,2.3,7.0,1835214304,,0.775775,0.772177,1.49585,,
openml.org/t/168757,credit-g,mljarsupervised_benchmark,1h8c_gp3,0,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:15:36,3792.7,,,,1835214300,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 22 should be feature with name 34_CatBoost_GoldenFeatures_prediction_0_for_bad_1_for_good (found 34_CatBoost_GoldenFe…,,,,,
openml.org/t/189354,airlines,mljarsupervised_benchmark,1h8c_gp3,2,binary,0.730868,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:15:54,3777.5,3641.1,120.5,14.0,1835214302,,0.674632,0.660641,0.599165,0.730868,
openml.org/t/168757,credit-g,mljarsupervised_benchmark,1h8c_gp3,7,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:16:37,3781.8,,,,1835214307,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 20 should be feature with name Ensemble_prediction_0_for_bad_1_for_good (found Ensemble_prediction).,,,,,
openml.org/t/168757,credit-g,mljarsupervised_benchmark,1h8c_gp3,6,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:17:00,3814.6,,,,1835214306,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 20 should be feature with name Ensemble_prediction_0_for_bad_1_for_good (found Ensemble_prediction).,,,,,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,2,multiclass,-0.451352,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:17:22,3775.8,3711.3,53.0,115.0,1835214302,,0.798969,0.816804,0.451352,,
openml.org/t/168784,steel-plates-fault,mljarsupervised_benchmark,1h8c_gp3,3,multiclass,-0.424359,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:17:31,3775.3,3703.3,60.2,117.0,1835214303,,0.798969,0.820267,0.424359,,
openml.org/t/190137,ozone-level-8hr,mljarsupervised_benchmark,1h8c_gp3,8,binary,0.92616,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:17:32,3790.2,3702.8,74.2,154.0,1835214308,,0.944664,0.737342,0.1505,0.92616,
openml.org/t/190392,madeline,mljarsupervised_benchmark,1h8c_gp3,0,binary,0.930907,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:18:06,3741.1,3662.5,67.0,90.0,1835214300,,0.866242,0.866358,0.32238,0.930907,
openml.org/t/189356,albert,mljarsupervised_benchmark,1h8c_gp3,8,binary,0.779265,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:18:19,4003.2,3549.6,360.5,8.0,1835214308,,0.704943,0.704943,0.5638,0.779265,
openml.org/t/189356,albert,mljarsupervised_benchmark,1h8c_gp3,0,binary,0.780882,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:18:47,3855.4,3403.2,358.2,8.0,1835214300,,0.707436,0.707436,0.561966,0.780882,
openml.org/t/190146,vehicle,mljarsupervised_benchmark,1h8c_gp3,8,multiclass,-0.328791,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:19:06,3817.5,3751.5,53.8,170.0,1835214308,,0.869048,0.868994,0.328791,,
openml.org/t/190146,vehicle,mljarsupervised_benchmark,1h8c_gp3,9,multiclass,-0.396958,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:19:22,3825.0,3761.7,51.3,177.0,1835214309,,0.809524,0.807738,0.396958,,
openml.org/t/189356,albert,mljarsupervised_benchmark,1h8c_gp3,9,binary,0.781958,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:19:48,4092.2,3634.0,364.5,9.0,1835214309,,0.709247,0.709247,0.561409,0.781958,
openml.org/t/190411,ada,mljarsupervised_benchmark,1h8c_gp3,6,binary,0.885082,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:19:51,3786.9,3710.3,63.1,152.0,1835214306,,0.843373,0.795027,0.351311,0.885082,
openml.org/t/168757,credit-g,mljarsupervised_benchmark,1h8c_gp3,3,binary,,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:21:39,3818.5,,,,1835214303,NoResultError: catboost/libs/data/model_dataset_compatibility.cpp:81: At position 20 should be feature with name Ensemble_prediction_0_for_bad_1_for_good (found Ensemble_prediction).,,,,,
openml.org/t/189356,albert,mljarsupervised_benchmark,1h8c_gp3,1,binary,0.783196,auc,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:21:48,4028.0,3584.2,350.2,9.0,1835214301,,0.709105,0.709105,0.560292,0.783196,
openml.org/t/168910,fabert,mljarsupervised_benchmark,1h8c_gp3,0,multiclass,-0.714991,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:23:38,1822.2,1802.4,1.1,84.0,1835214300,,0.731796,0.701819,0.714991,,
openml.org/t/359953,micro-mass,mljarsupervised_benchmark,1h8c_gp3,4,multiclass,-0.562926,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:31:55,1071.6,1058.5,0.1,50.0,1835214304,,0.929825,0.908333,0.562926,,
openml.org/t/359961,mfeat-factors,flaml,1h8c_gp3,1,multiclass,-0.0718372,neg_logloss,aws.docker,0.6.2,,2.0.2,2021-11-22T23:32:04,3611.0,3609.1,0.1,20.0,1704865567,,0.975,0.975,0.0718372,,
openml.org/t/168910,fabert,mljarsupervised_benchmark,1h8c_gp3,1,multiclass,-0.751466,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:32:55,1747.6,1727.7,1.8,86.0,1835214301,,0.73665,0.709519,0.751466,,
openml.org/t/359962,kc1,flaml,1h8c_gp3,2,binary,0.871421,auc,aws.docker,0.6.2,,2.0.2,2021-11-22T23:33:08,3601.5,3599.9,0.1,25.0,1704865568,,0.867299,0.63949,0.299468,0.871421,
openml.org/t/359962,kc1,flaml,1h8c_gp3,4,binary,0.776132,auc,aws.docker,0.6.2,,2.0.2,2021-11-22T23:33:13,3602.0,3600.5,0.1,19.0,1704865570,,0.819905,0.572353,0.376796,0.776132,
openml.org/t/359962,kc1,flaml,1h8c_gp3,7,binary,0.861083,auc,aws.docker,0.6.2,,2.0.2,2021-11-22T23:33:43,3601.9,3600.4,0.1,27.0,1704865573,,0.862559,0.659346,0.324096,0.861083,
openml.org/t/359954,eucalyptus,mljarsupervised_benchmark,1h8c_gp3,3,multiclass,-0.659645,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:34:22,3845.8,3760.2,73.3,162.0,1835214303,,0.648649,0.614297,0.659645,,
openml.org/t/359953,micro-mass,mljarsupervised_benchmark,1h8c_gp3,1,multiclass,-0.347827,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:34:43,1052.9,1039.9,0.4,51.0,1835214301,,0.877193,0.858333,0.347827,,
openml.org/t/359957,cnae-9,mljarsupervised_benchmark,1h8c_gp3,4,multiclass,-0.164555,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:34:56,645.9,634.3,0.6,81.0,1835214304,,0.935185,0.935185,0.164555,,
openml.org/t/359964,dna,flaml,1h8c_gp3,0,multiclass,-0.110107,neg_logloss,aws.docker,0.6.2,,2.0.2,2021-11-22T23:35:21,3603.9,3601.3,0.3,16.0,1704865566,,0.962382,0.950145,0.110107,,
openml.org/t/359964,dna,flaml,1h8c_gp3,2,multiclass,-0.124623,neg_logloss,aws.docker,0.6.2,,2.0.2,2021-11-22T23:35:24,3601.9,3599.3,0.3,12.0,1704865568,,0.962382,0.96175,0.124623,,
openml.org/t/359953,micro-mass,mljarsupervised_benchmark,1h8c_gp3,3,multiclass,-0.0877975,neg_logloss,aws.docker,0.11.0,{'mode': 'Compete'},2.0.2,2021-11-22T23:35:27,1002.9,989.5,0.6,52.0,1835214303,,0.982456,0.991667,0.0877975,,
